Мақоми давлатӣ,Категория,№,Рамзи хизматрасонӣ,Номгӯйи хизматрасонӣ,Гирандаи хизматрасонӣ,Хизматрасонанда,Ташкилоти қабул ва додани натиҷа,Шакли хизматрасонӣ,Музднок ё ройгон
ХАДАМОТИ ГУМРУКИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Қарор,725,000725,Қабули қарори пешакӣ мувофиқи Номгӯи молҳои фаъолияти иқтисодии хориҷӣ дар бораи таснифоти мол нисбати моли мушаххас,Шахсони воқеӣ ва ҳуқуқӣ,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Ройгон
ХАДАМОТИ ГУМРУКИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Қарор,726,000726,Қабули қарори пешакӣ мувофиқи Номгӯи молҳои фаъолияти иқтисодии хориҷӣ дар бораи истеҳсоли мол аз кишвари мушаххас (кишвари истеҳсолкардаи мол),Шахсони воқеӣ ва ҳуқуқӣ,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Ройгон
ХАДАМОТИ ГУМРУКИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Рухсатнома,727,000727,Рухсатнома барои коркарди мол дар ҳудуди гумрукӣ,Шахсони воқеӣ ва ҳуқуқӣ,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Ройгон
ХАДАМОТИ ГУМРУКИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Рухсатнома,728,000728,Рухсатномаи коркарди мол барои муомилоти озод,Шахсони воқеӣ ва ҳуқуқӣ,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Ройгон
ХАДАМОТИ ГУМРУКИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Рухсатнома,729,000729,Рухсатнома барои коркарди мол берун аз ҳудуди гумрукӣ,Шахсони воқеӣ ва ҳуқуқӣ,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Ройгон
ХАДАМОТИ ГУМРУКИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Санад,730,000730,Мушоияти гумрукӣ (Санади мушоияти гумрукӣ),Шахсони воқеӣ ва ҳуқуқӣ,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
ХАДАМОТИ ГУМРУКИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Хулоса,730,000730,Хулоса барои гирифтани тамғаҳои аксизӣ,Шахсони воқеӣ ва ҳуқуқӣ,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Ройгон
ХАДАМОТИ ГУМРУКИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Хулоса,731,000731,Хулоса аз натиҷаи гузаронидани экспертиза ва таҳқиқ ҳангоми назорати гумрукӣ,Шахсони воқеӣ ва ҳуқуқӣ,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Ройгон
ХАДАМОТИ ГУМРУКИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Шаҳодатнома,732,000732,Шаҳодатномаи тахассусии мутахассиси барасмиятдарорандаи гумрукӣ,Шахсони воқеӣ ва ҳуқуқӣ,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
ХАДАМОТИ ГУМРУКИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Декларатсия,733,000733,Декларатсия аз натиҷаи нигоҳдории мол дар анбори мақомоти гумрук,Шахсони воқеӣ ва ҳуқуқӣ,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,Хадамоти гумруки назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
ХАДАМОТИ ЗИДДИИНҲИСОРИИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Мувофиқасозӣ,734,000734,"Мувофиқа намудани нархҳо (тарифҳо)-и хизматрасонии субъектҳои хоҷагидор, ки дар бозорҳои моли муайяни Ҷумҳурии Тоҷикистон мавқеи ҳукмфармо ва инҳисориро ишғол мекунанд",Шахсони воқеӣ ва ҳуқуқӣ,Хадамоти зиддиинҳисории назди Ҳукумати Ҷумҳурии Тоҷикистон,Хадамоти зиддиинҳисории назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Ройгон
ХАДАМОТИ НАЗОРАТИ ДАВЛАТИИ БЕХАТАРИИ КОРҲО ДАР САНОАТ ВА СОҲАИ КӮҲКОРИИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозатнома,742,000742,Иҷозатнома барои фаъолият оид ба таъмири кранҳо,Шахсони воқеӣ ва ҳуқуқӣ,Хадамоти назорати давлатии бехатарии корҳо дар саноат ва соҳаи кӯҳкории назди Ҳукумати Ҷумҳурии Тоҷикистон,Хадамоти назорати давлатии бехатарии корҳо дар саноат ва соҳаи кӯҳкории назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
ХАДАМОТИ НАЗОРАТИ ДАВЛАТИИ БЕХАТАРИИ КОРҲО ДАР САНОАТ ВА СОҲАИ КӮҲКОРИИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозатнома,743,000743,Иҷозатнома барои фаъолият оид ба хизматрасонии кранҳо,Шахсони воқеӣ ва ҳуқуқӣ,Хадамоти назорати давлатии бехатарии корҳо дар саноат ва соҳаи кӯҳкории назди Ҳукумати Ҷумҳурии Тоҷикистон,Хадамоти назорати давлатии бехатарии корҳо дар саноат ва соҳаи кӯҳкории назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
ХАДАМОТИ НАЗОРАТИ ДАВЛАТИИ БЕХАТАРИИ КОРҲО ДАР САНОАТ ВА СОҲАИ КӮҲКОРИИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозатнома,744,000744,Иҷозатнома барои фаъолият оид ба васлкунии кранҳо,Шахсони воқеӣ ва ҳуқуқӣ,Хадамоти назорати давлатии бехатарии корҳо дар саноат ва соҳаи кӯҳкории назди Ҳукумати Ҷумҳурии Тоҷикистон,Хадамоти назорати давлатии бехатарии корҳо дар саноат ва соҳаи кӯҳкории назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
ХАДАМОТИ НАЗОРАТИ ДАВЛАТИИ БЕХАТАРИИ КОРҲО ДАР САНОАТ ВА СОҲАИ КӮҲКОРИИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозатнома,745,000745,Иҷозатнома барои фаъолият оид ба таъмир ва хизматрасонии лифтҳо,Шахсони воқеӣ ва ҳуқуқӣ,Хадамоти назорати давлатии бехатарии корҳо дар саноат ва соҳаи кӯҳкории назди Ҳукумати Ҷумҳурии Тоҷикистон,Хадамоти назорати давлатии бехатарии корҳо дар саноат ва соҳаи кӯҳкории назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
ХАДАМОТИ НАЗОРАТИ ДАВЛАТИИ БЕХАТАРИИ КОРҲО ДАР САНОАТ ВА СОҲАИ КӮҲКОРИИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозатнома,746,000746,Иҷозатнома барои фаъолият оид ба васлкунии лифтҳо,Шахсони воқеӣ ва ҳуқуқӣ,Хадамоти назорати давлатии бехатарии корҳо дар саноат ва соҳаи кӯҳкории назди Ҳукумати Ҷумҳурии Тоҷикистон,Хадамоти назорати давлатии бехатарии корҳо дар саноат ва соҳаи кӯҳкории назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
ХАДАМОТИ НАЗОРАТИ ДАВЛАТИИ БЕХАТАРИИ КОРҲО ДАР САНОАТ ВА СОҲАИ КӮҲКОРИИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозатнома,747,000747,"Иҷозатнома барои фаъолият оид ба истифодаи иншоотҳои истеҳсолие, ки хавфи таркидан доранд, аз ҷумла лоиҳакашии иншоотҳои кӯҳии рӯйизаминӣ ва зеризаминӣ, лоиҳакашии шабакаҳои гази табиӣ ва моеъ",Шахсони воқеӣ ва ҳуқуқӣ,Хадамоти назорати давлатии бехатарии корҳо дар саноат ва соҳаи кӯҳкории назди Ҳукумати Ҷумҳурии Тоҷикистон,Хадамоти назорати давлатии бехатарии корҳо дар саноат ва соҳаи кӯҳкории назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
ХАДАМОТИ НАЗОРАТИ ДАВЛАТИИ БЕХАТАРИИ КОРҲО ДАР САНОАТ ВА СОҲАИ КӮҲКОРИИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозатнома,748,000748,"Иҷозатнома барои фаъолият оид ба истифодаи иншоотҳои истеҳсолие, ки хавфи сӯхтан доранд, аз ҷумла лоиҳакашии иншоотҳои кӯҳии рӯйизаминӣ ва зеризаминӣ, лоиҳакашии шабакаҳои гази табиӣ ва моеъ",Шахсони воқеӣ ва ҳуқуқӣ,Хадамоти назорати давлатии бехатарии корҳо дар саноат ва соҳаи кӯҳкории назди Ҳукумати Ҷумҳурии Тоҷикистон,Хадамоти назорати давлатии бехатарии корҳо дар саноат ва соҳаи кӯҳкории назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
ХАДАМОТИ НАЗОРАТИ ДАВЛАТИИ БЕХАТАРИИ КОРҲО ДАР САНОАТ ВА СОҲАИ КӮҲКОРИИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозатнома,749,000749,"Иҷозатнома барои фаъолият оид ба истифодаи иншоотҳои истеҳсолие, ки хавфи химиявӣ доранд, аз ҷумла лоиҳакашии иншоотҳои кӯҳии рӯйизаминӣ ва зеризаминӣ, лоиҳакашии шабакаҳои гази табиӣ ва моеъ",Шахсони воқеӣ ва ҳуқуқӣ,Хадамоти назорати давлатии бехатарии корҳо дар саноат ва соҳаи кӯҳкории назди Ҳукумати Ҷумҳурии Тоҷикистон,Хадамоти назорати давлатии бехатарии корҳо дар саноат ва соҳаи кӯҳкории назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
